견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
믹스,믹스,"Black, Brown",2019.01,2.6,6.0,http://www.animal.go.kr/files/shelter/2021/07/202107281707806.jpeg,Y,M,N,"겁이 좀 있으나 순한아이, 귀여운 얼굴",충청북도 청주시,0,2,6,0.0,1,Y
시츄,시츄,"Gray, White",2018.01,3.4,6.0,http://www.animal.go.kr/files/shelter/2021/05/202105171305219.jpg,Y,M,U,"귀부분이 회색털이다, 겁이 많으나 사람을 좋아한다",경기도 화성시,1,3,6,0.0,2,Y
믹스,믹스,White,2021.01,0.2,3.0,http://www.animal.go.kr/files/shelter/2021/03/20210406140427.jpg,Y,F,N,새끼2-2,충청남도 아산시,0,0,3,1.0,1,Y
요크셔테리어,요크셔테리어,"Black, Brown",2011.01,11.0,4.4,http://www.animal.go.kr/files/shelter/2021/12/202201101001386.jpg,Y,F,U,칩 있어서 주인락됨,경기도 성남시,1,11,4,1.0,2,Y
믹스,믹스,White,2022.01,0.9,0.2,http://www.animal.go.kr/files/shelter/2022/12/202212222312576.png,Y,F,N,애기,경기도 하남시,0,0,0,1.0,1,Y
믹스,믹스,"Black, Brown",2022.01,1.0,8.0,http://www.animal.go.kr/files/shelter/2023/01/202301180001674.jpg,Y,F,N,가슴부위 흰선 무늬,인천광역시 강화군,0,1,8,1.0,1,Y
말티즈,말티즈,White,2018.01,4.6,4.0,http://www.animal.go.kr/files/shelter/2022/07/20220727110701.jpg,Y,M,U,"온순하고 사람을 잘 따름, 미용이 되어 있음",부산광역시 강서구,1,4,4,0.0,2,Y
믹스,믹스,"Black, Brown, White",2021.01,2.0,9.0,http://www.animal.go.kr/files/shelter/2022/12/20230113170136.jpg,Y,M,Y,"교통사고, 뒷다리다침, 칩있음",경기도 안산시,0,2,9,0.0,0,Y
믹스,믹스,"Black, Brown, White",2018.01,4.5,7.0,http://www.animal.go.kr/files/shelter/2022/08/202208301308119.jpg,Y,M,Y,파란 목줄 착용,경기도 수원시,0,4,7,0.0,0,Y
말티즈,말티즈,White,2017.01,5.0,8.0,http://www.animal.go.kr/files/shelter/2021/12/202201071601780.jpg,Y,M,U,"조금 큰 말티즈, 순하다",경기도 화성시,1,5,8,0.0,2,Y
믹스,믹스,White,2022.01,0.1,2.0,http://www.animal.go.kr/files/shelter/2022/01/202201251701353.jpg,Y,F,N,"1, 순함",경상북도 영천시,0,0,2,1.0,1,Y
믹스,믹스,"Black, White",2021.01,1.8,7.0,http://www.animal.go.kr/files/shelter/2022/09/202210111310916.jpg,Y,F,N,겁 많으나 순한성격의 아이,충청북도 청주시,0,1,7,1.0,1,Y
셰퍼드,셰퍼드,"Black, Brown",2015.01,6.9,25.0,http://www.animal.go.kr/files/shelter/2021/11/202111191011800.jpg,Y,M,U,"검정색 목줄착용, 순함",부산광역시 해운대구,1,6,25,0.0,2,Y
말라뮤트,말라뮤트,"Black, White",2019.01,2.4,20.0,http://www.animal.go.kr/files/shelter/2021/06/202106140906492.jpg,Y,M,N,,제주특별자치도 제주시,1,2,20,0.0,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Brown, White",2019.01,4.6,10.0,http://www.animal.go.kr/files/shelter/2023/07/202308261708494.jpg,Y,M,N,"칩없음, 온순한 성격, 착하고 사랑스런 친구",경기도 광주시,1,4,10,0.0,1,Y
믹스,푸들,Brown,2023.01,0.5,1.5,http://www.animal.go.kr/files/shelter/2023/05/202306271506376.jpg,Y,M,N,푸들믹스,충청남도 청양군,0,0,2,0.0,1,Y
믹스,믹스,White,2019.01,2.5,8.0,http://www.animal.go.kr/files/shelter/2021/06/202107012107798.jpg,Y,F,N,"모견, 자견7마리와 함께 입소 순한 아이",경상남도 밀양시,0,2,8,1.0,1,Y
믹스,믹스,White,2020.01,3.0,12.0,http://www.animal.go.kr/files/shelter/2022/12/202301130901520.png,Y,F,N,온순함뒷다리 골절,강원도 영월군,0,3,12,1.0,1,Y
믹스,믹스,"Black, White",2019.01,4.2,14.0,http://www.animal.go.kr/files/shelter/2023/03/202303201903819.jpg,Y,M,N,매일 축사로 출몰 포획구조,전라남도 나주시,0,4,14,0.0,1,Y
믹스,믹스,Ivory,2020.01,1.2,3.0,http://www.animal.go.kr/files/shelter/2021/03/202103292203169.jpg,Y,M,N,"컨테이너 아래서 구조, 온순",경상남도 밀양시,0,1,3,0.0,1,Y
보더콜리,보더콜리,"Black, White",2018.01,3.0,23.0,http://www.animal.go.kr/files/shelter/2020/11/202101022001904.jpg,Y,M,N,성격이 극성 줄을 끊고 나옴,강원도 원주시,1,3,23,0.0,1,Y
푸들,푸들,White,2021.01,1.7,3.0,http://www.animal.go.kr/files/shelter/2022/09/202209061409133.jpg,Y,M,N,,경기도 고양시,1,1,3,0.0,1,Y
믹스,믹스,White,2023.01,0.4,0.38,http://www.animal.go.kr/files/shelter/2023/05/202305290105973.jpg,Y,F,N,동배7마리출산,경상북도 김천시,0,0,0,1.0,1,Y
믹스,믹스,"Black, Brown, White",2021.01,0.8,4.4,http://www.animal.go.kr/files/shelter/2021/10/202111021511123.jpg,Y,M,N,"치와와혼종인듯, 코검정, 양윗송곳니유치남음, 으르렁거림, 겁많음, 소심하나천천히다가가면사람따름",경기도 양주시,0,0,4,0.0,1,Y
믹스,믹스,Black,2021.01,0.1,2.0,http://www.animal.go.kr/files/shelter/2021/01/202101251901406.jpg,Y,M,U,,충청남도 홍성군,0,0,2,0.0,2,Y
믹스,믹스,White,2022.01,0.7,2.2,http://www.animal.go.kr/files/shelter/2022/09/202209161609119.jpg,Y,M,N,어린 강아지임,경기도 남양주시,0,0,2,0.0,1,Y
슈나우져,슈나우져,"Black, White",2020.01,1.4,4.0,http://www.animal.go.kr/files/shelter/2021/05/202106011506205.png,Y,F,U,칩 확인,대전광역시 유성구,1,1,4,1.0,2,Y
진도,진도,White,2021.01,0.2,4.0,http://www.animal.go.kr/files/shelter/2021/08/202108121208724.jpg,Y,F,N,,대전광역시 유성구,1,0,4,1.0,1,Y
믹스,믹스,Black,2016.01,5.1,5.8,http://www.animal.go.kr/files/shelter/2021/01/202102051702845.jpg,Y,F,N,마을 방치견,강원도 강릉시,0,5,6,1.0,1,Y
치와와,치와와,"Brown, White",2018.01,4.6,3.8,http://www.animal.go.kr/files/shelter/2022/08/20220822140867.jpg,Y,M,N,순함,부산광역시 해운대구,1,4,4,0.0,1,Y
미니어쳐핀셔,미니어쳐핀셔,"Beige, Black",2015.01,8.1,4.0,http://www.animal.go.kr/files/shelter/2023/01/202302131102359.jpg,Y,F,N,사람을잘따름,강원도 속초시,1,8,4,1.0,1,Y
믹스,믹스,White,2019.01,2.3,10.0,http://www.animal.go.kr/files/shelter/2021/04/20210428170429.jpg,Y,F,U,흰색모 눈 주위 붉음,경상북도 봉화군,0,2,10,1.0,2,Y
믹스,믹스,Beige,2022.01,0.7,1.5,http://www.animal.go.kr/files/shelter/2022/09/20220909230902.jpg,Y,F,N,"온순, 마을을 배회함",전라남도 무안군,0,0,2,1.0,1,Y
믹스,믹스,Black,2022.01,0.4,0.8,http://www.animal.go.kr/files/shelter/2022/04/202206071706334.jpg,Y,M,N,믹스 검정 수컷,전라남도 광양시,0,0,1,0.0,1,Y
포메라니안,포메라니안,White,2016.01,5.2,5.5,http://www.animal.go.kr/files/shelter/2021/03/202103252203156.jpg,Y,F,N,"온순한 성격, 동그란눈, 귀여운외모, 서구호",부산광역시 강서구,1,5,6,1.0,1,Y
믹스,믹스,"Brown, White",2023.01,0.4,1.0,http://www.animal.go.kr/files/shelter/2023/05/202305221405577.jpg,Y,F,U,"갈색털에 흰색털이 섞여있음, 털이 윤기있고 깨끗해",전라북도 부안군,0,0,1,1.0,2,Y
골든리트리버,골든리트리버,"Brown, White",2018.01,5.5,30.0,http://www.animal.go.kr/files/shelter/2023/05/202307121307808.jpg,Y,F,N,상태,강원도 동해시,1,5,30,1.0,1,Y
믹스,믹스,White,2020.01,1.5,5.0,http://www.animal.go.kr/files/shelter/2021/07/202107121307123.jpg,Y,F,N,"겁많음, 케이지채유기",경기도 안산시,0,1,5,1.0,1,Y
믹스,믹스,White,2020.01,3.1,18.0,http://www.animal.go.kr/files/shelter/2023/01/202302012002366.jpg,Y,F,U,"심장사상충 음성, 신안건설 자재 야적장 내에서 발견",세종특별자치시  전동면,0,3,18,1.0,2,Y
믹스,믹스,"Brown, White",2021.01,0.3,5.0,http://www.animal.go.kr/files/shelter/2021/03/202104051304876.jpg,Y,M,N,온순함,경상북도 울진군,0,0,5,0.0,1,Y
믹스,믹스,White,2021.01,0.9,4.4,http://www.animal.go.kr/files/shelter/2021/11/20211203161296.jpg,Y,F,Y,아기강아지,경기도 고양시,0,0,4,1.0,0,Y
믹스,믹스,White,2021.01,0.6,2.34,http://www.animal.go.kr/files/shelter/2021/07/202107281107432[1].jpg,Y,M,N,,경상북도 경산시,0,0,2,0.0,1,Y
말티즈,말티즈,White,2022.01,1.7,3.5,http://www.animal.go.kr/files/shelter/2023/07/202309201009614.jpg,Y,F,U,"핑크색꽃무늬목줄, 입양전제임시보호중",인천광역시 계양구,1,1,4,1.0,2,Y
믹스,믹스,Brown,2022.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2022/04/202205241105595[1].jpg,Y,M,N,"귀여운 강아지, 온순",경상남도 밀양시,0,0,2,0.0,1,Y
믹스,믹스,"Black, White",2023.01,0.3,3.0,http://www.animal.go.kr/files/shelter/2023/04/202304271704581.jpg,Y,F,N,주인 락되어 내일 반환예정,충청북도 청주시,0,0,3,1.0,1,Y
믹스,믹스,"Ivory, White",2022.01,0.3,2.5,http://www.animal.go.kr/files/shelter/2022/04/202204291804759.jpg,Y,F,N,"사람을 좋아하며, 매우온순함",경기도 여주시,0,0,2,1.0,1,Y
말티즈,말티즈,White,2020.01,2.6,3.6,http://www.animal.go.kr/files/shelter/2022/08/202208221508632.jpg,Y,M,N,"미용되어있음, 치석짝있음, 양쪽 슬개골 2기, 구충제투여",서울특별시 강동구,1,2,4,0.0,1,Y
시바,시바,"Black, Brown, White",2016.01,5.0,8.5,http://www.animal.go.kr/files/shelter/2020/11/202101141601776.jpeg,Y,M,N,착하고 사람을 잘따름,경기도 수원시,1,5,8,0.0,1,Y
믹스,믹스,Beige,2010.01,11.5,4.0,http://www.animal.go.kr/files/shelter/2021/06/202107030807720.jpg,Y,F,N,포메라니언잡종,경기도 남양주시,0,11,4,1.0,1,Y
믹스,믹스,"Black, White",2020.01,1.1,2.0,http://www.animal.go.kr/files/shelter/2021/01/202102011302293.jpg,Y,M,N,순함,충청남도 태안군,0,1,2,0.0,1,Y
진도,진도,White,2021.01,2.4,15.0,http://www.animal.go.kr/files/shelter/2023/05/202305131905658.jpg,Y,M,N,"교통사고, 진드기 감염, 좌측 앞다리 절음",경기도 성남시,1,2,15,0.0,1,Y
믹스,믹스,White,2019.01,2.8,17.0,http://www.animal.go.kr/files/shelter/2021/10/202110281010368.jpg,Y,F,N,빨간목줄,제주특별자치도 제주시,0,2,17,1.0,1,Y
믹스,믹스,"Beige, White",2018.01,3.3,3.0,http://www.animal.go.kr/files/shelter/2021/03/20210408090474.jpg,Y,F,N,-064 동시구조,대전광역시 유성구,0,3,3,1.0,1,Y
시츄,시츄,"Brown, White",2019.01,4.4,7.0,http://www.animal.go.kr/files/shelter/2023/05/202306121706651.png,Y,M,N,하네스 및 리드줄 착용,부산광역시 강서구,1,4,7,0.0,1,Y
믹스,믹스,White,2023.01,0.7,1.5,http://www.animal.go.kr/files/shelter/2023/07/202309272209441.jpg,Y,M,N,"3마리 함께 구조, 수유가 필요한 어린 강아지, 많 애정 필요",경상남도 밀양시,0,0,2,0.0,1,Y
믹스,믹스,Beige,2018.01,3.4,40.0,http://www.animal.go.kr/files/shelter/2021/05/202105111605144.jpg,Y,F,N,순하다,전라북도 김제시,0,3,40,1.0,1,Y
시베리안허스키,시베리안허스키,"Black, White",2012.01,10.6,17.7,http://www.animal.go.kr/files/shelter/2022/07/20220809160883.jpg,Y,F,N,"애교많음, 오래된 목줄 착용, 코 피부 까짐, 칩없음",경상북도 경주시,1,10,18,1.0,1,Y
말티즈,말티즈,White,2011.01,10.4,4.0,http://www.animal.go.kr/files/shelter/2021/05/20210526120547.jpg,Y,F,N,테니스장에 하네스 가슴줄로 묶여져 있었고 으로 됨,전라북도 군산시,1,10,4,1.0,1,Y
믹스,믹스,Black,2018.01,3.5,4.0,http://www.animal.go.kr/files/shelter/2021/07/202107131607758[1].jpg,Y,F,N,"빨간 목줄 착용, 출산 일주일애기 5마리, 애기들 추후 공고 하겠음",경상남도 창원시,0,3,4,1.0,1,Y
믹스,믹스,White,2017.01,4.3,15.0,http://www.animal.go.kr/files/shelter/2021/04/202104301704556.jpg,Y,M,N,"순함, 피부안좋음",충청남도 천안시,0,4,15,0.0,1,Y
스피츠,스피츠,White,2019.01,3.4,8.2,http://www.animal.go.kr/files/shelter/2022/05/202206020806163.jpg,Y,M,U,"미용, 리드줄, 산책 중 놓친 것으로",부산광역시 강서구,1,3,8,0.0,2,Y
말라뮤트,말라뮤트,"Brown, White",2019.01,3.1,20.0,http://www.animal.go.kr/files/shelter/2022/01/20220124100113.png,Y,M,N,사람을 매우 좋아하며 초록목줄을 착용함,전라남도 영암군,1,3,20,0.0,1,Y
시베리안허스키,시베리안허스키,"Black, White",2021.01,1.9,20.0,http://www.animal.go.kr/files/shelter/2022/11/202211261611580.jpg,Y,M,N,"귀여움, 예쁨, 깨끗함, 사람 잘 따름",인천광역시 서구,1,1,20,0.0,1,Y
진도,진도,"Black, Brown",2020.01,3.8,20.0,http://www.animal.go.kr/files/shelter/2023/07/202310031610395.jpg,Y,F,N,"교통사고, 굉장히 순함",전라북도 전주시,1,3,20,1.0,1,Y
믹스,믹스,"Beige, Black, Brown",2023.01,0.2,2.0,http://www.animal.go.kr/files/shelter/2023/01/202302261702804.jpg,Y,F,N,"순함, 작지만 강함!, 큰멍이한테도 당차게 멍멍거림, 모견23-68, 입양완료",경상남도 창원시,0,0,2,1.0,1,Y
푸들,푸들,Black,2019.01,2.2,5.0,http://www.animal.go.kr/files/shelter/2021/01/202103091603533.jpg,Y,F,N,순함,전라남도 화순군,1,2,5,1.0,1,Y
진도,진도,White,2021.01,1.6,20.0,http://www.animal.go.kr/files/shelter/2022/07/202208041808306.jpg,Y,M,N,"카키색 목줄 착용, 겁이 조금 있음",충청북도 청주시,1,1,20,0.0,1,Y
치와와,치와와,"Brown, White",2018.01,5.6,2.5,http://www.animal.go.kr/files/shelter/2023/07/202308260908648.jpg,Y,F,U,"순함, 등에 갈색 반점, 애교 많음",경기도 안산시,1,5,2,1.0,2,Y
시바,시바,"Brown, White",2020.01,3.4,7.0,http://www.animal.go.kr/files/shelter/2023/05/202306031506786.jpg,Y,M,Y,"우후지 수술절단 흔적, 실밥 남아있음, 코검정, 경계, 만지는건 가능함, 꼬리단미안됨, 털상태",경기도 양주시,1,3,7,0.0,0,Y
믹스,믹스,Beige,2014.01,7.9,7.2,http://www.animal.go.kr/files/shelter/2021/11/202111291311483.jpg,Y,F,N,,경상북도 경주시,0,7,7,1.0,1,Y
믹스,믹스,Brown,2022.01,0.7,1.5,http://www.animal.go.kr/files/shelter/2022/09/202209191809993.png,Y,F,N,피부질환,전라북도 남원시,0,0,2,1.0,1,Y
닥스훈트,닥스훈트,Black,2019.01,4.6,5.5,http://www.animal.go.kr/files/shelter/2023/07/202307281007581.jpg,Y,F,N,"순함, 조심성이 있음, 털관리가 잘되어있음",경기도 화성시,1,4,6,1.0,1,Y
믹스,믹스,"Black, Brown, White",2022.01,0.3,0.5,http://www.animal.go.kr/files/shelter/2022/04/202204261004221.jpg,Y,M,N,구조당시 아주작고 귀여움,경상북도 성주군,0,0,0,0.0,1,Y
믹스,믹스,"Black, Brown, White",2023.01,0.3,2.78,http://www.animal.go.kr/files/shelter/2023/05/202305031505802.jpg,Y,M,N,파보바이러스 양성,경기도 안성시,0,0,3,0.0,1,Y
믹스,믹스,"Beige, White",2023.01,0.5,5.0,http://www.animal.go.kr/files/shelter/2023/05/202307011007407.jpg,Y,F,N,온순함,경상북도 의성군,0,0,5,1.0,1,Y
믹스,믹스,"Black, Brown",2009.01,13.5,9.6,http://www.animal.go.kr/files/shelter/2022/04/202206281306123.jpg,Y,F,N,"유선종양, 좌측 하안검 사마귀",경기도 수원시,0,13,10,1.0,1,Y
믹스,믹스,"Black, Spotted, White",2022.01,0.4,4.0,http://www.animal.go.kr/files/shelter/2022/04/20220607150617.jpg,Y,M,N,빈건물에유기견이낳아이들된남자아이,경상북도 칠곡군,0,0,4,0.0,1,Y
말티즈,말티즈,White,2011.01,11.0,1.8,http://www.animal.go.kr/files/shelter/2021/12/202112231112868.jpeg,Y,F,N,견주 락닿음,경기도 수원시,1,11,2,1.0,1,Y
스피츠,스피츠,White,2020.01,2.7,6.0,http://www.animal.go.kr/files/shelter/2022/09/202209071109924.jpg,Y,F,N,"미용이 되어 있어 깔금함, 사람을 경계하고, 예민해",충청북도 음성군,1,2,6,1.0,1,Y
비숑프리제,비숑프리제,White,2020.01,1.9,5.6,http://www.animal.go.kr/files/shelter/2021/11/202111171511568.jpg,Y,F,N,,울산광역시 남구,1,1,6,1.0,1,Y
믹스,믹스,White,2022.01,0.4,1.2,http://www.animal.go.kr/files/shelter/2022/04/202205091705995.jpg,Y,F,N,,전라남도 나주시,0,0,1,1.0,1,Y
시베리안허스키,시베리안허스키,"Black, White",2021.01,0.5,18.0,http://www.animal.go.kr/files/shelter/2021/07/202107131707657.jpg,Y,F,N,"내장칩있음, 아침부터 돌아다니고 있었다고 함, 물빛눈동자에 관리 잘되어있음",경상북도 포항시,1,0,18,1.0,1,Y
믹스,믹스,"Beige, White",2020.01,2.7,6.5,http://www.animal.go.kr/files/shelter/2022/09/202209062109421[1].jpg,Y,M,U,"경계, 녹색목줄착용, 장시간 반려견주변을 배회함",전라남도 무안군,0,2,6,0.0,2,Y
사모예드,사모예드,White,2019.01,2.8,12.5,http://www.animal.go.kr/files/shelter/2021/10/202111031511217.jpg,Y,M,N,"갈색목띠 착용, 사람을 잘 따름",전라남도 여수시,1,2,12,0.0,1,Y
믹스,믹스,"Brown, White",2021.01,0.2,1.65,http://www.animal.go.kr/files/shelter/2020/11/202103111503503.jpg,Y,M,N,순함,전라북도 전주시,0,0,2,0.0,1,Y
치와와,치와와,"Beige, White",2021.01,0.6,3.5,http://www.animal.go.kr/files/shelter/2021/07/202107291407864.jpg,Y,F,N,"겁이 많음, 순함",울산광역시 울주군,1,0,4,1.0,1,Y
믹스,믹스,"Black, Brown",2021.01,1.0,4.0,http://www.animal.go.kr/files/shelter/2021/12/202201071301303.jpg,Y,F,N,얌전함,전라북도 군산시,0,1,4,1.0,1,Y
발바리,발바리,"Brown, White",2017.01,4.8,6.0,http://www.animal.go.kr/files/shelter/2021/10/202110101110215.jpg,Y,M,N,목줄에 쇠줄,강원도 원주시,1,4,6,0.0,1,Y
포메라니안,포메라니안,Brown,2019.01,2.2,4.0,http://www.animal.go.kr/files/shelter/2021/03/202103241003224.jpg,Y,M,U,"눈곱있음, 활발",인천광역시 계양구,1,2,4,0.0,2,Y
푸들,푸들,Brown,2020.01,1.2,7.0,http://www.animal.go.kr/files/shelter/2021/03/202103241703475.jpg,Y,F,U,털이 많이 뭉쳐진 상태로 입소,충청북도 청주시,1,1,7,1.0,2,Y
믹스,믹스,Brown,2021.01,0.3,2.5,http://www.animal.go.kr/files/shelter/2021/04/202104161704576.jpg,Y,M,N,박스에 5마리 같이 버려짐,강원도 태백시,0,0,2,0.0,1,Y
믹스,믹스,"Beige, Black",2019.01,2.4,5.0,http://www.animal.go.kr/files/shelter/2021/05/20210601110605.jpg,Y,F,N,순함,경상북도 영천시,0,2,5,1.0,1,Y
진도,진도,White,2018.01,3.7,16.0,http://www.animal.go.kr/files/shelter/2021/09/20210915100935.jpg,Y,F,N,사나움,경기도 안성시,1,3,16,1.0,1,Y
푸들,푸들,Brown,2020.01,2.4,4.5,http://www.animal.go.kr/files/shelter/2022/04/202205091505366[1].jpg,Y,F,Y,"사람을 잘 따르고 매우 순함, 매우 귀여움",경기도 평택시,1,2,4,1.0,0,Y
믹스,믹스,Brown,2021.01,0.7,1.0,http://www.animal.go.kr/files/shelter/2021/09/202109091709921.jpg,Y,M,N,태어난지 얼마안됨,전라북도 김제시,0,0,1,0.0,1,Y
골든리트리버,골든리트리버,Beige,2020.01,2.6,30.0,http://www.animal.go.kr/files/shelter/2022/08/202208240908908.jpg,Y,F,N,어두운색 목테착용 순함,전라북도 군산시,1,2,30,1.0,1,Y
믹스,믹스,"Black, White",2021.01,0.9,1.65,http://www.animal.go.kr/files/shelter/2021/11/202111241811283.jpg,Y,M,N,동배3마리버려짐,경상북도 김천시,0,0,2,0.0,1,Y
믹스,믹스,Beige,2021.01,0.8,3.0,http://www.animal.go.kr/files/shelter/2021/10/202110150810425.jpg,Y,M,N,몸통 황색 코주변 흰색,전라남도 완도군,0,0,3,0.0,1,Y
믹스,믹스,"Black, White",2023.01,0.3,0.5,http://www.animal.go.kr/files/shelter/2023/05/20230515170564.jpg,Y,M,N,입양목적으로 임시보호중,경상남도 남해군,0,0,0,0.0,1,Y
믹스,믹스,Beige,2022.01,0.1,7.0,http://www.animal.go.kr/files/shelter/2022/02/20220221100248.jpg,Y,F,N,,충청남도 보령시,0,0,7,1.0,1,Y
믹스,믹스,"Brown, White",2020.01,1.0,2.0,http://www.animal.go.kr/files/shelter/2020/11/202012181312786.png,Y,F,N,박스에유기,충청북도 진천군,0,1,2,1.0,1,Y
믹스,믹스,"Black, Brown",2020.01,1.0,0.3,http://www.animal.go.kr/files/shelter/2020/11/202012161712965.jpg,Y,M,N,"12-53, 칩없음, 어미견과 함께 입소, 젖먹이",경기도 광주시,0,1,0,0.0,1,Y
라브라도리트리버,라브라도리트리버,Brown,2015.01,7.0,25.0,http://www.animal.go.kr/files/shelter/2021/12/202112311412279.jpg,Y,M,N,"갈색, 내장칩동물등록:이름;가을",경상남도 창원시,1,7,25,0.0,1,Y
믹스,믹스,White,2021.01,1.8,20.0,http://www.animal.go.kr/files/shelter/2022/09/202210121710771.jpeg,Y,M,N,성격이 순함,충청북도 옥천군,0,1,20,0.0,1,Y
믹스,믹스,Black,2021.01,0.8,2.0,http://www.animal.go.kr/files/shelter/2021/10/20211015181028.jpg,Y,M,N,2달 애기,경기도 하남시,0,0,2,0.0,1,Y
믹스,믹스,Brown,2023.01,0.4,1.0,http://www.animal.go.kr/files/shelter/2023/05/202306091006721[1].jpg,Y,F,N,태어난지얼마안됨,전라북도 김제시,0,0,1,1.0,1,Y
포인터,포인터,"Black, White",2019.01,4.0,15.0,http://www.animal.go.kr/files/shelter/2022/12/202301161001546.jpg,Y,F,N,목줄착용,강원도 원주시,1,4,15,1.0,1,Y
시바,시바,Brown,2023.01,0.1,7.8,http://www.animal.go.kr/files/shelter/2023/01/202302200902721.jpg,Y,M,N,경계심,제주특별자치도 제주시,1,0,8,0.0,1,Y
믹스,믹스,"Black, Brown, White",2022.01,0.6,1.6,http://www.animal.go.kr/files/shelter/2022/07/20220807120885.jpg,Y,M,N,"순함, 동배3마리",경상남도 진주시,0,0,2,0.0,1,Y
믹스,믹스,"Black, Brown, White",2021.01,2.2,3.7,http://www.animal.go.kr/files/shelter/2023/03/202303210903652.jpg,Y,M,N,자그마하니 귀엽다,경기도 평택시,0,2,4,0.0,1,Y
믹스,믹스,"Black, White",2022.01,0.8,2.0,http://www.animal.go.kr/files/shelter/2022/09/202210051310485.png,Y,M,N,피부질환,전라북도 남원시,0,0,2,0.0,1,Y
말티즈,말티즈,White,2020.01,2.7,3.2,http://www.animal.go.kr/files/shelter/2022/09/202209031109763.jpg,Y,M,Y,"겁있음, 으르렁거림, 안아주니얌전함, 부정교합, 꼬리단미안됨, 털상태",경기도 양주시,1,2,3,0.0,0,Y
믹스,믹스,White,2019.01,3.3,20.0,http://www.animal.go.kr/files/shelter/2022/04/202204111704397[1].jpg,Y,F,N,"입양 숙려기간 진행 중, 빨간색 목줄 착용, 피부병",경상남도 통영시,0,3,20,1.0,1,Y
시츄,시츄,"Brown, White",2015.01,7.9,8.0,http://www.animal.go.kr/files/shelter/2022/11/202212090912537.jpg,Y,M,U,"갈흰영양상태 저하, 털 엉킴, 온순함, 칩 없음",부산광역시 강서구,1,7,8,0.0,2,Y
보스턴테리어,보스턴테리어,"Black, White",2019.01,2.9,6.0,http://www.animal.go.kr/files/shelter/2021/11/202112061612243.jpg,Y,F,N,온순하고 조용함,인천광역시 부평구,1,2,6,1.0,1,Y
믹스,믹스,White,2022.01,0.7,1.0,http://www.animal.go.kr/files/shelter/2022/08/20220827120854.jpg,Y,F,N,순함,대구광역시 중구,0,0,1,1.0,1,Y
푸들,푸들,Brown,2016.01,5.5,3.0,http://www.animal.go.kr/files/shelter/2021/07/202107181007944.jpg,Y,F,Y,또또,광주광역시 북구,1,5,3,1.0,0,Y
믹스,믹스,White,2023.01,0.4,2.3,http://www.animal.go.kr/files/shelter/2023/05/202305151405642.jpg,Y,M,N,강아지,전라북도 완주군,0,0,2,0.0,1,Y
믹스,믹스,"Brown, White",2022.01,0.0,1.5,http://www.animal.go.kr/files/shelter/2022/01/202201191801627.jpg,Y,M,N,순함 겁이많음,경상남도 진주시,0,0,2,0.0,1,Y
스피츠,스피츠,White,2019.01,4.1,6.0,http://www.animal.go.kr/files/shelter/2023/01/202302131702567.jpg,Y,F,U,칩존재,대전광역시 유성구,1,4,6,1.0,2,Y
믹스,믹스,White,2022.01,0.8,2.2,http://www.animal.go.kr/files/shelter/2022/11/20221102181169.jpg,Y,F,N,이동장안에 있었음,전라북도 전주시,0,0,2,1.0,1,Y
믹스,믹스,Ivory,2023.01,0.8,1.7,http://www.animal.go.kr/files/shelter/2023/07/20231019141050[1].jpg,Y,M,N,"피부병 3형제, 탐스럽고 퐁상한 장모털을 소유한 댕댕이, 몸도 마음도 치유해줄 가족 찾아요",경상북도 포항시,0,0,2,0.0,1,Y
말티즈,말티즈,White,2022.01,1.7,2.8,http://www.animal.go.kr/files/shelter/2023/07/202308281708778.jpg,Y,M,Y,온순함,대구광역시 서구,1,1,3,0.0,0,Y
미니어쳐핀셔,미니어쳐핀셔,"Black, Brown",2017.01,4.6,4.9,http://www.animal.go.kr/files/shelter/2021/08/202108200808506.jpg,Y,F,N,"냄새 맡아주길래 쓰담 한 번 하니까 건치 자랑함, 친해지면 애교많음, 낯선 사람 약간 무서워함",경상남도 창원시,1,4,5,1.0,1,Y
말티즈,말티즈,White,2007.01,14.8,4.0,http://www.animal.go.kr/files/shelter/2021/10/202110251410507.jpg,Y,F,U,"하늘색하네스, 얌전, 꼬리단미안됨, 털상태",경기도 양주시,1,14,4,1.0,2,Y
믹스,믹스,"Brown, White",2022.01,1.8,6.5,http://www.animal.go.kr/files/shelter/2023/07/202310181410983.jpg,Y,F,N,"스덴 목걸이 착용, 약간 경계심 있음",전라남도 여수시,0,1,6,1.0,1,Y
말티즈,말티즈,White,2020.01,1.6,2.3,http://www.animal.go.kr/files/shelter/2021/08/202108101608114.jpg,Y,F,N,"흰색, 치마옷착용, 짧게 미용되어있음",경상남도 창원시,1,1,2,1.0,1,Y
믹스,믹스,Brown,2022.01,0.9,3.0,http://www.animal.go.kr/files/shelter/2022/11/202211182211472.jpg,Y,M,N,쳐진 눈매가 귀여운 강아지,경상남도 밀양시,0,0,3,0.0,1,Y
믹스,믹스,"Black, Gray",2018.01,3.7,8.3,http://www.animal.go.kr/files/shelter/2021/09/202110011710851[1].jpg,Y,M,N,"마이크로칩있음, 반환예정",인천광역시 서구,0,3,8,0.0,1,Y
