견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,final_견종,final_나이,final_체중,final_성별,final_중성화 여부,final_입양여부
믹스,믹스,"Black, Brown, White",2020.01,1.3,4.0,http://www.animal.go.kr/files/shelter/2021/03/202104081404996.jpg,Y,F,U,"순함, 뒷다리 안쪽 습진, 걸을 때 왼쪽 뒷다리 짝 들고 걸음",경기도 안산시,0,1,4,1,2,Y
믹스,믹스,"Black, White",2022.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2022/04/202205191405578.jpg,Y,M,N,어미와 함께 구조,울산광역시 울주군,0,0,2,0,1,Y
웰시코기펨브로크,웰시코기펨브로크,"Black, Brown, White",2018.01,3.1,11.0,http://www.animal.go.kr/files/shelter/2020/11/202101281201406.jpg,Y,M,N,"빨간 가죽목걸이, 사람따름, 밖으로 나가고 싶어함, 꼬리단미됨, 털상태",경기도 양주시,1,3,11,0,1,Y
믹스,믹스,White,2023.01,0.6,2.0,http://www.animal.go.kr/files/shelter/2023/07/202307280907636.jpg,Y,M,N,,충청남도 아산시,0,0,2,0,1,Y
믹스,믹스,White,2022.01,0.4,3.0,http://www.animal.go.kr/files/shelter/2022/04/20220524120556.jpg,Y,F,N,"분홍 코가 귀여운 강아지, 온순",경상남도 밀양시,0,0,3,1,1,Y
프렌치불독,프렌치불독,Ivory,2017.01,4.1,10.0,http://www.animal.go.kr/files/shelter/2020/11/20210127220133.jpg,Y,M,Y,,경기도 안성시,1,4,10,0,0,Y
보더콜리,보더콜리,"Black, White",2021.01,1.7,18.0,http://www.animal.go.kr/files/shelter/2022/09/202209191309178.jpg,Y,M,Y,"에너지 넘치는 아이애교많고 잘생기고 착한아이, 너무 잘 뛰어다님, -중성화시킴",경상남도 창원시,1,1,18,0,0,Y
믹스,믹스,White,2023.01,0.4,14.0,http://www.animal.go.kr/files/shelter/2023/05/202305310905608.jpg,Y,F,U,,제주특별자치도 제주시,0,0,14,1,2,Y
믹스,믹스,"Beige, Black",2019.01,2.1,5.0,http://www.animal.go.kr/files/shelter/2020/11/202102161502914.jpg,Y,F,N,"닥스훈트느낌나는 예쁜아이, 독특하게생긴 눈썹포인트점, 온순하고소심한성격인듯조용한성격",경상북도 포항시,0,2,5,1,1,Y
믹스,믹스,White,2021.01,0.2,0.74,http://www.animal.go.kr/files/shelter/2021/03/202104011504501.jpg,Y,F,N,"로 됨, 동복견7두 함께 구조됨",충청남도 서산시,0,0,1,1,1,Y
포메라니안,포메라니안,"Brown, White",2017.01,5.6,4.0,http://www.animal.go.kr/files/shelter/2022/08/202208171108586.jpg,Y,M,N,목줄착용상태,경상남도 거제시,1,5,4,0,1,Y
믹스,믹스,"Beige, Brown",2019.01,3.7,6.0,http://www.animal.go.kr/files/shelter/2023/01/202303020903568.jpg,Y,M,N,"약간경계하며, 순함, 활발",전라남도 무안군,0,3,6,0,1,Y
말티즈,말티즈,White,2015.01,7.1,2.0,http://www.animal.go.kr/files/shelter/2022/01/202201221401463.jpg,Y,F,U,"상태 좋지않음, 외상 없음, 중심잡고 서지 못함",경상북도 경주시,1,7,2,1,2,Y
푸들,푸들,Beige,2013.01,8.0,3.9,http://www.animal.go.kr/files/shelter/2020/11/202101081601567.jpg,Y,F,U,,경기도 고양시,1,8,4,1,2,Y
믹스,믹스,"Brown, White",2020.01,3.9,6.0,http://www.animal.go.kr/files/shelter/2023/11/202311151711650.png,Y,F,N,주인반환 예정410100012792239,대전광역시 유성구,0,3,6,1,1,Y
믹스,믹스,Black,2018.01,3.6,12.0,http://www.animal.go.kr/files/shelter/2021/07/202108040908995.jpg,Y,F,N,많이 야윔,부산광역시 강서구,0,3,12,1,1,Y
치와와,치와와,"Beige, Black",2019.01,4.4,3.2,http://www.animal.go.kr/files/shelter/2023/05/202305152105624.jpg,Y,M,N,"경계, 녹색가슴줄에 리더줄달림, 아파트 단지내를 배회",전라남도 무안군,1,4,3,0,1,Y
시베리안허스키,시베리안허스키,Brown,2020.01,3.8,30.0,http://www.animal.go.kr/files/shelter/2023/07/202310201610129[2].jpg,Y,M,N,순하다,전라북도 김제시,1,3,30,0,1,Y
믹스,믹스,Beige,2021.01,1.2,12.5,http://www.animal.go.kr/files/shelter/2022/03/20220308190317.jpg,Y,F,U,목줄없고 온순함,경기도 남양주시,0,1,12,1,2,Y
믹스,믹스,White,2020.01,3.6,4.2,http://www.animal.go.kr/files/shelter/2023/07/202308251608100.jpg,Y,F,N,순함,경상남도 하동군,0,3,4,1,1,Y
믹스,믹스,"Black, White",2021.01,0.7,3.4,http://www.animal.go.kr/files/shelter/2021/09/202109170909784.jpg,Y,F,N,모견과 자견6두 함께 신고됨,경상북도 경주시,0,0,3,1,1,Y
말티즈,말티즈,White,2014.01,7.3,4.5,http://www.animal.go.kr/files/shelter/2021/04/20210423110470.jpg,Y,F,U,"미용, 혀가 나와 있음",대구광역시 동구,1,7,4,1,2,Y
프렌치불독,프렌치불독,"Spotted, White",2018.01,3.2,4.0,http://www.animal.go.kr/files/shelter/2021/03/20210322100348.jpg,Y,F,U,목에 파란 목테를 두르고 있슴,경상북도 영덕군,1,3,4,1,2,Y
믹스,믹스,"Black, White",2021.01,0.8,6.0,http://www.animal.go.kr/files/shelter/2021/10/202110151510410.jpg,Y,F,U,,충청남도 아산시,0,0,6,1,2,Y
믹스,믹스,Black,2016.01,5.1,25.0,http://www.animal.go.kr/files/shelter/2021/01/202101251701306.jpg,Y,M,N,허약함,충청남도 보령시,0,5,25,0,1,Y
믹스,믹스,Beige,2020.01,2.9,4.0,http://www.animal.go.kr/files/shelter/2022/11/202211111611652.jpg,Y,F,U,칩존재목줄착용,대전광역시 유성구,0,2,4,1,2,Y
요크셔테리어,요크셔테리어,"Black, White",2018.01,4.7,4.0,http://www.animal.go.kr/files/shelter/2022/09/202209161409547.jpg,Y,M,N,"온순하고사람을좋아함, 미용이되어있음, 샴푸향이남, 북구호",부산광역시 강서구,1,4,4,0,1,Y
빠삐용,빠삐용,"Brown, White",2014.01,9.2,5.0,http://www.animal.go.kr/files/shelter/2023/03/202303110903716.jpg,Y,F,U,"파란색하네스, 초록색줄, 순함, 칩있음",경기도 안산시,1,9,5,1,2,Y
믹스,믹스,Brown,2021.01,0.9,9.6,http://www.animal.go.kr/files/shelter/2021/11/20211204141286.jpg,Y,F,U,"빨간바탕에노란줄무늬목줄착용, 양귀반접힘, 코검정, 겁약간, 사람따름, 얌전함, 꼬리단미안됨",경기도 양주시,0,0,10,1,2,Y
말티즈,말티즈,White,2008.01,13.6,3.7,http://www.animal.go.kr/files/shelter/2021/07/202108022108730.jpg,Y,M,U,"최근미용됨, 관리잘됨, 노견",전라남도 무안군,1,13,4,0,2,Y
말티즈,말티즈,White,2017.01,6.2,4.1,http://www.animal.go.kr/files/shelter/2023/01/202303061803191.jpg,Y,M,N,"사상충-음성, 종합백신접종, 코로나장염접종, 광견병접종, 데피니트, 스팟라인",전라남도 순천시,1,6,4,0,1,Y
푸들,푸들,Brown,2019.01,4.4,4.0,http://www.animal.go.kr/files/shelter/2023/05/202305302205271.jpg,Y,M,N,곱슬곱슬한 털이 귀여운 아,경상남도 밀양시,1,4,4,0,1,Y
치와와,치와와,Ivory,2010.01,13.9,4.0,http://www.animal.go.kr/files/shelter/2023/07/202311101011173.jpg,Y,M,N,안구돌출,경상남도 거제시,1,13,4,0,1,Y
믹스,믹스,"Black, Brown",2021.01,1.1,2.5,http://www.animal.go.kr/files/shelter/2022/01/20220124150147.jpg,Y,M,N,유견,경기도 파주시,0,1,2,0,1,Y
포메라니안,포메라니안,"Brown, White",2020.01,1.4,3.0,http://www.animal.go.kr/files/shelter/2021/05/202105191105395.jpg,Y,M,U,"내장칩 삽입되어있음, 고환 한개, 순함",충청남도 당진시,1,1,3,0,2,Y
믹스,믹스,White,2020.01,1.2,8.0,http://www.animal.go.kr/files/shelter/2021/01/202103090903848.jpg,Y,M,N,사람을 경계함,전라남도 담양군,0,1,8,0,1,Y
믹스,믹스,Black,2022.01,1.4,4.0,http://www.animal.go.kr/files/shelter/2023/05/202305232205678.jpg,Y,M,N,모량이 많고 귀엽게 생긴아이,경상남도 밀양시,0,1,4,0,1,Y
말티즈,말티즈,White,2018.01,3.4,2.0,http://www.animal.go.kr/files/shelter/2021/05/202105181505530.jpg,Y,M,N,아듀하늘,광주광역시 북구,1,3,2,0,1,Y
믹스,믹스,White,2023.01,0.0,1.8,http://www.animal.go.kr/files/shelter/2023/01/202301181201195.jpg,Y,F,N,야생에서 태어났으나 성격 활발 귀여운 강아지,경기도 남양주시,0,0,2,1,1,Y
푸들,푸들,Brown,2019.01,3.2,3.64,http://www.animal.go.kr/files/shelter/2022/03/202203282303642.jpg,Y,M,N,"털이 뭉침, 버려진 지 오래됨",인천광역시 강화군,1,3,4,0,1,Y
푸들,푸들,Brown,2018.01,3.2,8.0,http://www.animal.go.kr/files/shelter/2021/03/20210318110304.jpg,Y,M,N,"경계심있음, 눈곱심함, 분홍목줄, 털 많이 엉킴",경기도 안산시,1,3,8,0,1,Y
믹스,믹스,"Black, White",2022.01,1.5,8.0,http://www.animal.go.kr/files/shelter/2023/05/202306281806466.png,Y,M,U,미상,대전광역시 유성구,0,1,8,0,2,Y
믹스,믹스,White,2023.01,0.5,13.0,http://www.animal.go.kr/files/shelter/2023/05/202307011407940.jpg,Y,M,N,진도믹스개이며 사나운편임,전라북도 익산시,0,0,13,0,1,Y
믹스,진도,Brindle,2022.01,1.5,11.22,http://www.animal.go.kr/files/shelter/2023/05/202307161407351.jpg,Y,M,Y,"온순함, 목줄둘레 피부병",충청남도 당진시,0,1,11,0,0,Y
믹스,믹스,Beige,2022.01,0.4,4.0,http://www.animal.go.kr/files/shelter/2022/04/202206092106954.jpg,Y,F,N,"온순함, 새끼강아지",충청북도 음성군,0,0,4,1,1,Y
믹스,믹스,Blacktan,2021.01,1.8,6.3,http://www.animal.go.kr/files/shelter/2022/11/202211031111497.jpg,Y,F,N,"위풍당당 잘생긴 블랙탄 갱쥐, 귀여운 눈썹이 매력 포인트",경상북도 경주시,0,1,6,1,1,Y
시츄,시츄,"Brown, White",2013.01,9.4,5.0,http://www.animal.go.kr/files/shelter/2022/05/202206012206873.jpg,Y,M,U,"양쪽 눈상태 안좋음, 항문주변 상태 안좋음, 좌후지 상태 안좋음",충청남도 아산시,1,9,5,0,2,Y
포메라니안,포메라니안,"Beige, Brown, White",2022.01,0.1,4.3,http://www.animal.go.kr/files/shelter/2022/01/202202151402680.jpg,Y,M,Y,"코검정, 몸 곳곳 털빠짐, 피부질환, 사람좋아함, 활발함, 낑낑거림, 꼬리단미안됨, 털상태",경기도 양주시,1,0,4,0,0,Y
포메라니안,포메라니안,"Black, Brown, White",2022.01,1.4,3.4,http://www.animal.go.kr/files/shelter/2023/05/202305161705445.jpg,Y,F,U,활발함,경기도 부천시,1,1,3,1,2,Y
말티즈,말티즈,White,2011.01,10.7,6.5,http://www.animal.go.kr/files/shelter/2021/09/20210910130939.jpg,Y,F,N,"온순함, 입소전 검사 심장사상충 및 파보 음성, 유방암 진단, 종합백신, 광견병 접종",전라남도 여수시,1,10,6,1,1,Y
라브라도리트리버,라브라도리트리버,Beige,2019.01,4.7,30.0,http://www.animal.go.kr/files/shelter/2023/07/202309221109119.jpg,Y,F,N,순하고 사람좋아함,전라북도 군산시,1,4,30,1,1,Y
카네코르소,카네코르소,Black,2016.01,5.9,21.0,http://www.animal.go.kr/files/shelter/2021/11/202111300911106.jpg,Y,F,N,"검정색 천으로된 목줄 착용, 눈밑이 쳐져있다, 조금 사나운편",경기도 화성시,1,5,21,1,1,Y
믹스,믹스,"Brown, White",2021.01,1.9,4.72,http://www.animal.go.kr/files/shelter/2022/11/202211221511759.jpg,Y,F,U,순함,충청남도 서산시,0,1,5,1,2,Y
믹스,믹스,"Brown, White",2016.01,5.3,8.5,http://www.animal.go.kr/files/shelter/2021/06/202107051707171.jpg,Y,M,Y,"톰과제리 옷 착용, 입양문의 필수임시보호중, 12, 9",경기도 수원시,0,5,8,0,0,Y
믹스,믹스,Gray,2021.01,0.8,4.8,http://www.animal.go.kr/files/shelter/2021/11/202111041311525.jpg,Y,M,N,나이 어린 새끼 강아지,강원도 강릉시,0,0,5,0,1,Y
스피츠,스피츠,White,2018.01,3.5,9.0,http://www.animal.go.kr/files/shelter/2021/07/202107061707177.jpg,Y,M,U,소방관에 의해 구조,충청남도 홍성군,1,3,9,0,2,Y
믹스,믹스,Brown,2023.01,0.1,17.0,http://www.animal.go.kr/files/shelter/2023/01/20230217090213.jpg,Y,F,N,경계심,제주특별자치도 제주시,0,0,17,1,1,Y
말티즈,말티즈,"Black, Brown, White",2021.01,2.9,3.0,http://www.animal.go.kr/files/shelter/2023/11/202311151011910.jpg,Y,M,Y,주인반환,인천광역시 계양구,1,2,3,0,0,Y
푸들,푸들,Brown,2021.01,2.7,5.0,http://www.animal.go.kr/files/shelter/2023/07/202309281509331.jpg,Y,F,U,"개한테 물려서 복부부상, 병원이송, 견주와 락됨",경상남도 창원시,1,2,5,1,2,Y
믹스,믹스,White,2023.01,0.1,0.5,http://www.animal.go.kr/files/shelter/2023/01/202301201501306.jpg,Y,F,N,"이빨났음, 공고번호200번새끼",경기도 안산시,0,0,0,1,1,Y
푸들,푸들,Black,2018.01,5.8,6.1,http://www.animal.go.kr/files/shelter/2023/07/202310271610544[1].jpg,Y,M,Y,온순하면서 매우 활발함,인천광역시 중구,1,5,6,0,0,Y
말티즈,말티즈,White,2011.01,11.7,4.0,http://www.animal.go.kr/files/shelter/2022/09/202209191709706.jpg,Y,M,N,"치아상태불량, 내장칩 등록견",대구광역시 동구,1,11,4,0,1,Y
믹스,믹스,"Black, Brown",2019.01,2.1,23.0,http://www.animal.go.kr/files/shelter/2020/11/202102141402230.jpg,Y,F,N,순함 임신중 앉아기다려손 등 기본훈련되있음,인천광역시 서구,0,2,23,1,1,Y
시츄,시츄,"Brown, White",2015.01,7.3,4.0,http://www.animal.go.kr/files/shelter/2022/04/202204141304279.jpg,Y,F,U,꼬리끝 핑크색염색,전라북도 전주시,1,7,4,1,2,Y
포메라니안,포메라니안,Beige,2020.01,1.3,3.0,http://www.animal.go.kr/files/shelter/2021/05/202105071905800.jpg,Y,M,Y,통통하며 미용되어있는상태 짝 입질있음,충청북도 청주시,1,1,3,0,0,Y
비글,비글,"Black, Brown, White",2017.01,4.4,7.3,http://www.animal.go.kr/files/shelter/2021/05/202106142306917.jpg,Y,F,U,강서구호,부산광역시 강서구,1,4,7,1,2,Y
프렌치불독,프렌치불독,Brindle,2020.01,1.6,8.1,http://www.animal.go.kr/files/shelter/2021/07/202107261107580.jpg,Y,M,U,동물등록 확인됨,전라남도 순천시,1,1,8,0,2,Y
믹스,믹스,"Black, White",2020.01,1.5,18.0,http://www.animal.go.kr/files/shelter/2021/06/202107021107999.jpg,Y,F,N,온순하고 사람을 잘 따름,경기도 남양주시,0,1,18,1,1,Y
믹스,믹스,Brown,2020.01,2.2,0.18,http://www.animal.go.kr/files/shelter/2022/03/20220331200300.jpg,Y,F,N,,인천광역시 강화군,0,2,0,1,1,Y
믹스,믹스,White,2022.01,0.2,1.8,http://www.animal.go.kr/files/shelter/2022/03/202203081703468.jpg,Y,F,N,"나 귀엽죠 나 이쁘죠 사모예드 닮았어요피부병이 있지만 이거는 금방 치료되요, 내 매력에 빠져보아요",경상북도 예천군,0,0,2,1,1,Y
스피츠,스피츠,White,2013.01,10.0,11.0,http://www.animal.go.kr/files/shelter/2022/12/202301161201272.jpg,Y,M,Y,"성대수술 되어있음, 입질있음",경기도 부천시,1,10,11,0,0,Y
믹스,믹스,White,2021.01,0.7,3.6,http://www.animal.go.kr/files/shelter/2021/09/20210913190989.jpg,Y,F,N,겁이 많아 사람경계가 심해 몸에 손대면 막물고 덤빔,인천광역시 중구,0,0,4,1,1,Y
믹스,믹스,"Brown, White",2022.01,0.6,3.0,http://www.animal.go.kr/files/shelter/2022/08/202208161408866.jpg,Y,F,N,"순함, 탈수, 기력없음",경기도 안산시,0,0,3,1,1,Y
믹스,믹스,"Black, Brown",2022.01,1.0,2.3,http://www.animal.go.kr/files/shelter/2022/12/202212261612858[1].jpg,Y,F,N,"순함, 활발함",경기도 안산시,0,1,2,1,1,Y
믹스,믹스,White,2023.01,0.6,7.0,http://www.animal.go.kr/files/shelter/2023/07/202308131708894.jpg,Y,F,U,대전-중구- 동시구조,대전광역시 유성구,0,0,7,1,2,Y
믹스,믹스,"Brown, White",2018.01,3.2,4.7,http://www.animal.go.kr/files/shelter/2021/03/202103261603812.jpg,Y,M,N,"신고자가 장시간 밥과 물을 제공하였음, 보호자가 없는 것으로 됨, 성격이 조용하고 순한편임",울산광역시 남구,0,3,5,0,1,Y
푸들,푸들,Brown,2014.01,7.7,4.0,http://www.animal.go.kr/files/shelter/2021/09/202109251609963.jpg,Y,M,N,"내장칩있음, 머리빼고미용, 짖음있음, 오른쪽뒤발가락 기형",인천광역시 서구,1,7,4,0,1,Y
믹스,믹스,"Black, Brown",2023.01,0.5,0.3,http://www.animal.go.kr/files/shelter/2023/05/202306231406573.jpg,Y,M,N,,경기도 성남시,0,0,0,0,1,Y
믹스,믹스,White,2021.01,1.1,2.5,http://www.animal.go.kr/files/shelter/2022/01/202202071402777.jpg,Y,M,N,온순함,전라남도 여수시,0,1,2,0,1,Y
푸들,푸들,Brown,2020.01,2.8,3.65,http://www.animal.go.kr/files/shelter/2022/10/202210310910105.jpg,Y,F,U,,경기도 수원시,1,2,4,1,2,Y
시츄,시츄,Brown,2020.01,3.2,4.6,http://www.animal.go.kr/files/shelter/2023/03/202303291503773.jpg,Y,M,N,"미중성, 미용되어있음",인천광역시 부평구,1,3,5,0,1,Y
믹스,믹스,Brown,2020.01,1.2,4.5,http://www.animal.go.kr/files/shelter/2021/03/202103261603275.jpg,Y,F,N,사람 잘 따르며 순함,충청남도 청양군,0,1,4,1,1,Y
불독,불독,"Brown, White",2020.01,3.5,13.0,http://www.animal.go.kr/files/shelter/2023/05/202306291006945.jpg,Y,M,N,온순함,대구광역시 동구,1,3,13,0,1,Y
믹스,믹스,White,2020.01,2.6,23.0,http://www.animal.go.kr/files/shelter/2022/07/202208041108823.jpg,Y,M,N,"멋진 포스를 뽐내는 대형견, 사람을 좋아하고 잘따름",경상남도 사천시,0,2,23,0,1,Y
믹스,믹스,"Beige, White",2021.01,0.5,2.2,http://www.animal.go.kr/files/shelter/2021/06/202106151706723[1].jpg,Y,M,N,,경상북도 경주시,0,0,2,0,1,Y
라브라도리트리버,라브라도리트리버,Brown,2020.01,3.3,23.0,http://www.animal.go.kr/files/shelter/2023/04/202304281504888.jpg,Y,F,N,"온순하고 사람을 좋아함, 심장사상충양성",경상남도 사천시,1,3,23,1,1,Y
말티즈,말티즈,White,2016.01,7.3,2.2,http://www.animal.go.kr/files/shelter/2023/03/202304041504736.jpg,Y,F,U,"귀접힘, 온순, 베이지색사과그림옷입고있음, 꼬리털약간남기고전체미용, 꼬리단미안됨",경기도 양주시,1,7,2,1,2,Y
포메라니안,포메라니안,White,2019.01,2.7,5.0,http://www.animal.go.kr/files/shelter/2021/09/202109271309626.jpg,Y,M,U,,강원도 홍천군,1,2,5,0,2,Y
믹스,믹스,White,2021.01,0.4,3.1,http://www.animal.go.kr/files/shelter/2021/05/202105271505249.jpg,Y,M,N,4마리 함께발견,전라북도 전주시,0,0,3,0,1,Y
믹스,믹스,Gray,2022.01,0.5,2.9,http://www.animal.go.kr/files/shelter/2022/06/202207042107743.jpg,Y,F,N,"이유식하는 자견, 통통하고 활발함",전라남도 무안군,0,0,3,1,1,Y
말티즈,말티즈,White,2019.01,3.7,2.0,http://www.animal.go.kr/files/shelter/2022/09/20220929130904.jpg,Y,F,N,"순한편임, 털 엉킴 심함, 전신피부염 있음",충청남도 공주시,1,3,2,1,1,Y
달마시안,달마시안,"Black, White",2018.01,5.4,21.0,http://www.animal.go.kr/files/shelter/2023/05/202305191105941.jpg,Y,M,N,주황색 목줄 착용,경기도 수원시,1,5,21,0,1,Y
믹스,믹스,"Brown, White",2022.01,1.4,14.0,http://www.animal.go.kr/files/shelter/2023/05/202306021606668.jpg,Y,M,N,"검고무목걸이, 쇠사슬리드줄, 귀쫑긋, 눈곱, 코팥죽색, 콧등쪽팥죽색피부, 소심, 사람잘따름, 꼬리단미안됨",경기도 양주시,0,1,14,0,1,Y
말티즈,말티즈,White,2019.01,2.4,6.0,http://www.animal.go.kr/files/shelter/2021/05/202105260705169.jpg,Y,M,U,"비만, 주황색옷착용, 관리잘됨",전라남도 무안군,1,2,6,0,2,Y
믹스,믹스,"Black, Gray, White",2022.01,0.1,5.5,http://www.animal.go.kr/files/shelter/2022/02/202202171002764.jpg,Y,F,N,"순함, 내장칩있으나, 견주락처 없는 번호로 나옴",울산광역시 울주군,0,0,6,1,1,Y
믹스,"말티즈, 푸들",Brown,2023.01,0.4,0.99,http://www.animal.go.kr/files/shelter/2023/05/202306151306850[1].jpg,Y,M,N,"순함, 경남 산청최초 발견 장소",부산광역시 해운대구,0,0,1,0,1,Y
믹스,믹스,Brown,2022.01,0.4,6.0,http://www.animal.go.kr/files/shelter/2022/04/20220518150541.jpg,Y,F,U,"남색분홍색목걸이, 양귀쫑긋, 오른송곳니 부러진듯, 사람좋아함, 얌전함, 꼬리단미안됨, 털상태",경기도 양주시,0,0,6,1,2,Y
믹스,믹스,White,2019.01,3.3,5.5,http://www.animal.go.kr/files/shelter/2022/04/202205201605907.jpg,Y,M,Y,"상면 스테이 어게인67구, 풀잎사랑펜션 단지내 발견, 목줄, 목걸이 X",경기도 가평군,0,3,6,0,0,Y
푸들,푸들,Brown,2023.01,0.1,2.5,http://www.animal.go.kr/files/shelter/2023/01/202301311801267.jpg,Y,M,N,이갈지않어린강아지로미용되어있으며주황색옷착용하고있으며온순함,서울특별시 양천구,1,0,2,0,1,Y
믹스,믹스,White,2022.01,0.5,1.4,http://www.animal.go.kr/files/shelter/2022/07/202207152007542.jpg,Y,M,N,종이박스안에 있었음,전라북도 전주시,0,0,1,0,1,Y
라이카,라이카,"Black, White",2023.01,0.2,30.0,http://www.animal.go.kr/files/shelter/2023/03/202303191703683.jpg,Y,M,N,"맨몸상태, 사람친화적",경상북도 상주시,1,0,30,0,1,Y
믹스,믹스,"Brown, Spotted, White",2019.01,3.6,8.5,http://www.animal.go.kr/files/shelter/2022/07/202207291007709.jpg,Y,M,N,곰곰 소리도 없이 다가와서 미소지으며 눈 마주보는 아이,경기도 용인시,0,3,8,0,1,Y
푸들,푸들,Beige,2017.01,6.5,5.0,http://www.animal.go.kr/files/shelter/2023/05/202307061707292.jpg,Y,M,Y,오른쪽 눈 각막손상,전라남도 영광군,1,6,5,0,0,Y
믹스,믹스,"Beige, White",2019.01,2.4,5.0,http://www.animal.go.kr/files/shelter/2021/05/202105251105382[2].jpg,Y,F,U,"갈, 흰색, 온순, 빨간목줄",강원도 춘천시,0,2,5,1,2,Y
믹스,믹스,Ivory,2022.01,0.6,2.0,http://www.animal.go.kr/files/shelter/2022/08/202208251108291.jpg,Y,F,N,깜찍하게 생긴 순한 강아지,경상남도 밀양시,0,0,2,1,1,Y
골든리트리버,골든리트리버,Beige,2019.01,3.0,28.4,http://www.animal.go.kr/files/shelter/2021/12/202112261212469.jpg,Y,M,N,"남색목줄착용, 사람잘따름",강원도 강릉시,1,3,28,0,1,Y
믹스,믹스,White,2023.01,0.0,1.0,http://www.animal.go.kr/files/shelter/2022/12/202301160801332.jpg,Y,F,N,유기견 새끼로 겁있음,전라남도 구례군,0,0,1,1,1,Y
시츄,시츄,"Brown, White",2016.01,5.1,4.0,http://www.animal.go.kr/files/shelter/2020/11/202102081102243.jpg,Y,M,N,눈 한쪽 괴사,경상남도 거제시,1,5,4,0,1,Y
프렌치불독,프렌치불독,"Black, White",2019.01,4.0,8.0,http://www.animal.go.kr/files/shelter/2022/12/202212172312744.jpg,Y,M,Y,,대구광역시 수성구,1,4,8,0,0,Y
믹스,믹스,White,2021.01,0.8,0.8,http://www.animal.go.kr/files/shelter/2021/10/20211012171040.jpg,Y,F,U,흰색 파란눈동자,경상남도 양산시,0,0,1,1,2,Y
믹스,믹스,White,2020.01,1.0,10.0,http://www.animal.go.kr/files/shelter/2020/11/202101040901958.jpg,Y,F,N,최근 유기 된듯함 친숙함,경상남도 창녕군,0,1,10,1,1,Y
푸들,푸들,Black,2013.01,9.0,3.8,http://www.animal.go.kr/files/shelter/2022/01/202201110901860.jpg,Y,F,U,,제주특별자치도 제주시,1,9,4,1,2,Y
믹스,믹스,"Black, Brown",2022.01,0.6,0.7,http://www.animal.go.kr/files/shelter/2022/07/202207221607821.jpg,Y,F,U,"양귀쫑긋, 코검정, 사람좋아함, 호기심많음, 얌전, 겁약간있는편, 꼬리단미안됨, 털때탐",경기도 양주시,0,0,1,1,2,Y
믹스,믹스,White,2022.01,0.6,2.6,http://www.animal.go.kr/files/shelter/2022/08/20220819090861.png,Y,M,N,순함,경상남도 하동군,0,0,3,0,1,Y
믹스,믹스,"Black, White",2021.01,0.9,2.0,http://www.animal.go.kr/files/shelter/2021/11/202112131712533[1].jpg,Y,M,N,온순하고 건강하다,충청북도 증평군,0,0,2,0,1,Y
믹스,믹스,Black,2019.01,4.9,28.4,http://www.animal.go.kr/files/shelter/2023/11/202311141011436.jpg,Y,M,N,"빨초목줄, 경계심",제주특별자치도 제주시,0,4,28,0,1,Y
믹스,믹스,"Black, Brown",2023.01,0.3,0.4,http://www.animal.go.kr/files/shelter/2023/04/202304131404794.jpg,Y,M,N,일주일,대구광역시 달성군,0,0,0,0,1,Y
믹스,믹스,Brown,2022.01,0.4,2.0,http://www.animal.go.kr/files/shelter/2022/04/202205161505786.png,Y,M,N,22-183새끼,전라북도 정읍시,0,0,2,0,1,Y
믹스,믹스,White,2020.01,1.0,1.0,http://www.animal.go.kr/files/shelter/2020/11/202012141712479.jpg,Y,F,N,,강원도 화천군,0,1,1,1,1,Y
믹스,믹스,Ivory,2023.01,0.5,1.6,http://www.animal.go.kr/files/shelter/2023/05/20230703170762.jpg,Y,M,N,순하고 귀여움,전라북도 군산시,0,0,2,0,1,Y
믹스,믹스,"Brown, White",2020.01,3.0,5.0,http://www.animal.go.kr/files/shelter/2022/12/202212300912719.jpg,Y,M,U,"주황색 목띠착용, 웃는상, 애교쟁이, 착하고 매우 순함",경기도 화성시,0,3,5,0,2,Y
웰시코기펨브로크,웰시코기펨브로크,"Black, White",2019.01,3.9,15.0,http://www.animal.go.kr/files/shelter/2022/11/202212041012126.jpg,Y,M,Y,"순함, 발꼬질꼬질, 내장칩있어소유주락중",경기도 부천시,1,3,15,0,0,Y
코카스파니엘,코카스파니엘,Brown,2019.01,2.1,7.0,http://www.animal.go.kr/files/shelter/2020/11/202102220902943.jpg,Y,M,U,코카스파니엘 암 수 한쌍 같이 들어옴,경기도 화성시,1,2,7,0,2,Y
치와와,치와와,"Black, Brown",2018.01,4.5,3.4,http://www.animal.go.kr/files/shelter/2022/04/202206151706977.jpg,Y,M,N,"칩없음, 동글동글 귀여운 외모의 순딩이",경기도 광주시,1,4,3,0,1,Y
푸들,푸들,Brown,2016.01,6.7,3.8,http://www.animal.go.kr/files/shelter/2022/09/202209061709769.jpg,Y,F,N,"순함, 사람좋아함",경상남도 진주시,1,6,4,1,1,Y
믹스,믹스,White,2019.01,2.7,18.0,http://www.animal.go.kr/files/shelter/2021/09/202109231609769.jpg,Y,F,N,순하고 사람 잘따름,경상북도 구미시,0,2,18,1,1,Y
믹스,믹스,Beige,2017.01,4.4,8.0,http://www.animal.go.kr/files/shelter/2021/05/202105242005206.jpg,Y,M,N,,경기도 고양시,0,4,8,0,1,Y
